trip_id,month,season,zone_id,zone_name,latitude,longitude,origin_harbour_id,distance_from_port_km,species,species_suitable_for_zone,gear_type,boat_type,trip_duration_hours,hour_of_day,sea_surface_temperature_c,chlorophyll_mg_m3,wave_height_m,wind_speed_kmh,wind_direction,rainfall_mm,zone_yield_score,fishing_effort_vessels,demand,catch_kg,market_price_per_kg,fuel_cost_inr,transport_cost_inr
DEMO-04583,8,monsoon,PFZ-05,Visakhapatnam Deep Front,17.5373,83.7559,HBR-VSK,49.3,Tuna,1,Hook & Line,Mechanized Trawler,14.2,15,28.75,1.91,1.79,22.2,S,5.6,87,5,High,45.4,315.94,1656.0,320.0
DEMO-04584,7,monsoon,PFZ-07,Ratnagiri Deep Shelf,16.7721,72.8368,HBR-MNG,471.1,Mackerel,1,Gillnet,Mechanized Trawler,11.8,5,28.57,1.43,2.52,14.0,S,8.9,78,1,High,79.8,228.02,15829.0,3062.0
DEMO-04585,11,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8983,75.6004,HBR-KOC,76.4,Tuna,1,Ring Seine,Mechanized Trawler,14.7,4,28.35,1.95,1.04,23.2,E,3.4,94,10,High,168.0,333.74,2567.0,497.0
DEMO-04586,7,monsoon,PFZ-03,Wadge Bank Special Zone,7.7899,77.2286,HBR-TUT,163.1,Tuna,1,Hook & Line,Mechanized Trawler,16.1,6,26.95,2.27,2.7,20.9,NE,3.4,98,14,High,38.6,329.85,5480.0,1060.0
DEMO-04587,2,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.7458,74.3542,HBR-MNG,55.9,Kingfish,1,Gillnet,Mechanized Trawler,15.2,7,28.65,1.45,1.33,9.0,E,5.0,89,3,Medium,68.3,503.47,1878.0,363.0
DEMO-04588,6,monsoon,PFZ-05,Visakhapatnam Deep Front,17.5167,83.6547,HBR-VSK,44.6,Tuna,1,Ring Seine,Motorized,7.2,17,29.51,2.0,1.91,19.1,SW,46.5,87,5,High,38.9,369.62,937.0,290.0
DEMO-04589,3,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8493,75.6433,HBR-KOC,83.3,Tuna,1,Hook & Line,Mechanized Trawler,12.7,11,28.23,2.31,1.41,15.7,SW,3.0,94,7,High,71.3,375.3,2799.0,541.0
DEMO-04590,9,monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8868,75.5826,HBR-KOC,68.2,Mackerel,1,Trawl,Mechanized Trawler,12.7,10,27.2,1.78,1.31,17.8,SW,9.7,94,11,High,154.3,253.87,2292.0,443.0
DEMO-04591,8,monsoon,PFZ-02,Mangaluru Shelf Front,12.692,74.3176,HBR-MNG,66.5,Kingfish,1,Gillnet,Mechanized Trawler,13.8,17,26.81,1.25,2.36,24.2,SW,15.1,89,7,Medium,23.1,435.42,2234.0,432.0
DEMO-04592,1,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7473,74.3248,HBR-MNG,62.1,Kingfish,1,Hook & Line,Mechanized Trawler,11.3,18,28.62,1.41,1.07,21.7,NW,1.2,89,3,Medium,32.4,497.89,2087.0,404.0
DEMO-04593,5,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.7286,70.1987,HBR-VER,32.7,Sardine,0,Trawl,Motorized,9.8,10,27.92,1.14,0.86,8.1,E,11.0,91,10,Medium,137.9,152.28,687.0,213.0
DEMO-04594,5,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4839,83.7242,HBR-VSK,43.7,Tuna,1,Ring Seine,Mechanized Trawler,11.5,8,28.4,2.51,1.12,6.8,SW,1.1,87,9,High,242.9,352.93,1468.0,284.0
DEMO-04595,1,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7133,74.3151,HBR-MNG,53.4,Kingfish,1,Ring Seine,Mechanized Trawler,16.6,4,28.57,2.27,2.09,7.0,W,11.0,89,2,Medium,62.8,520.39,1794.0,347.0
DEMO-04596,3,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.817,80.271,HBR-CHN,153.1,Sardine,0,Hook & Line,Mechanized Trawler,13.8,6,28.5,1.4,1.2,19.1,S,1.1,72,9,Medium,104.8,174.26,5144.0,995.0
DEMO-04597,4,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8141,75.5452,HBR-KOC,70.2,Tuna,1,Trawl,Mechanized Trawler,15.9,18,27.06,1.74,1.61,17.7,S,5.1,94,7,High,143.2,356.18,2359.0,456.0
DEMO-04598,5,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8069,72.9135,HBR-MNG,514.2,Mackerel,1,Longline,Mechanized Trawler,15.8,19,28.45,1.61,0.92,23.9,SW,7.9,78,2,High,157.4,273.35,17277.0,3342.0
DEMO-04599,11,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.7889,72.893,HBR-MNG,499.9,Mackerel,1,Gillnet,Mechanized Trawler,14.1,4,28.67,2.15,1.95,20.3,N,5.4,78,2,High,114.1,269.83,16797.0,3249.0
DEMO-04600,4,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.7821,77.2071,HBR-TUT,162.7,Tuna,1,Ring Seine,Mechanized Trawler,17.8,5,27.52,2.14,1.65,18.0,SW,5.6,98,8,High,179.9,412.47,5467.0,1058.0
DEMO-04601,11,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.7954,80.2263,HBR-CHN,159.5,Pomfret,0,Trawl,Mechanized Trawler,12.5,14,29.58,0.67,0.99,21.6,NE,0.8,72,5,High,20.7,666.03,5359.0,1037.0
DEMO-04602,8,monsoon,PFZ-03,Wadge Bank Special Zone,7.7993,77.2243,HBR-TUT,158.9,Tuna,1,Gillnet,Mechanized Trawler,9.3,4,27.14,2.21,2.35,16.6,SW,35.9,98,16,High,41.1,316.3,5339.0,1033.0
DEMO-04603,5,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6664,70.1199,HBR-VER,37.2,Sardine,0,Trawl,Motorized,7.3,4,28.11,1.59,1.27,10.3,N,0.7,91,9,Medium,151.9,146.44,781.0,242.0
DEMO-04604,3,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.9072,77.2284,HBR-TUT,150.0,Tuna,1,Longline,Mechanized Trawler,13.3,6,27.97,1.74,1.19,15.6,N,0.5,98,12,High,113.2,402.69,5040.0,975.0
DEMO-04605,7,monsoon,PFZ-02,Mangaluru Shelf Front,12.8193,74.2813,HBR-MNG,59.1,Kingfish,1,Longline,Mechanized Trawler,11.8,8,27.83,1.26,1.53,23.5,E,9.1,89,6,Medium,27.7,448.47,1986.0,384.0
DEMO-04606,1,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.7258,70.1308,HBR-VER,32.8,Pomfret,1,Ring Seine,Motorized,2.6,8,28.2,2.3,1.33,14.7,S,9.2,91,4,High,23.9,794.4,689.0,213.0
DEMO-04607,11,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8336,72.7901,HBR-MNG,481.7,Mackerel,1,Hook & Line,Mechanized Trawler,14.4,16,28.67,1.82,0.88,22.7,NW,14.2,78,7,High,74.7,234.1,16185.0,3131.0
DEMO-04608,4,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8656,72.7972,HBR-MNG,536.0,Mackerel,1,Trawl,Mechanized Trawler,16.1,17,28.17,1.1,1.15,16.6,W,3.4,78,3,High,218.7,296.37,18010.0,3484.0
DEMO-04609,5,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8916,72.8805,HBR-MNG,478.5,Mackerel,1,Longline,Mechanized Trawler,13.0,17,28.77,0.81,2.11,28.1,S,0.5,78,1,High,53.2,273.41,16078.0,3110.0
DEMO-04610,9,monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.9225,80.1338,HBR-CHN,127.8,Mackerel,0,Gillnet,Mechanized Trawler,12.7,6,28.06,0.58,2.7,24.0,E,13.1,72,2,High,41.2,233.23,4294.0,831.0
DEMO-04611,2,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.899,75.657,HBR-KOC,68.5,Sardine,1,Trawl,Mechanized Trawler,14.0,5,28.15,1.84,0.49,16.3,SW,4.2,94,7,Medium,456.7,176.61,2302.0,445.0
DEMO-04612,5,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6432,70.1176,HBR-VER,35.0,Sardine,0,Gillnet,Motorized,6.9,5,28.1,2.26,0.43,5.7,SE,6.8,91,6,Medium,248.5,178.2,735.0,228.0
DEMO-04613,6,monsoon,PFZ-03,Wadge Bank Special Zone,7.8861,77.208,HBR-TUT,155.4,Tuna,1,Hook & Line,Mechanized Trawler,13.9,7,27.13,2.49,2.13,22.4,NE,2.7,98,13,High,41.0,387.49,5221.0,1010.0
DEMO-04614,2,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.9237,72.8884,HBR-MNG,480.9,Mackerel,1,Gillnet,Mechanized Trawler,16.4,6,27.96,1.4,1.22,14.1,E,3.3,78,1,High,179.1,277.38,16158.0,3126.0
DEMO-04615,11,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.9025,77.1871,HBR-TUT,160.6,Tuna,1,Trawl,Mechanized Trawler,16.8,4,28.11,2.16,2.14,20.4,N,8.3,98,12,High,95.8,344.06,5396.0,1044.0
DEMO-04616,6,monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8389,80.2575,HBR-CHN,131.8,Sardine,0,Gillnet,Mechanized Trawler,16.0,7,29.56,0.19,1.64,26.5,N,11.1,72,7,Medium,110.7,158.85,4428.0,857.0
DEMO-04617,12,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.5398,83.6735,HBR-VSK,53.2,Tuna,1,Gillnet,Mechanized Trawler,14.0,4,29.01,1.6,1.49,19.7,NE,5.2,87,6,High,86.1,352.53,1788.0,346.0
DEMO-04618,2,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8082,72.7976,HBR-MNG,490.4,Mackerel,1,Ring Seine,Mechanized Trawler,8.7,4,27.89,1.32,1.1,20.8,NW,1.1,78,5,High,183.2,291.58,16477.0,3188.0
DEMO-04619,1,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6564,70.0963,HBR-VER,38.3,Pomfret,1,Hook & Line,Motorized,7.3,4,28.45,1.92,1.93,17.4,NW,4.2,91,11,High,8.9,858.21,804.0,249.0
DEMO-04620,3,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8385,80.1731,HBR-CHN,149.2,Sardine,0,Hook & Line,Mechanized Trawler,15.3,16,29.59,0.91,0.61,19.2,E,13.6,72,7,Medium,76.0,185.13,5013.0,970.0
DEMO-04621,7,monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.9259,75.6253,HBR-KOC,79.3,Mackerel,1,Hook & Line,Mechanized Trawler,12.3,6,28.59,1.33,1.34,16.4,NE,7.7,94,6,High,79.1,249.84,2664.0,515.0
DEMO-04622,5,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.7067,74.3171,HBR-MNG,65.6,Kingfish,1,Trawl,Mechanized Trawler,15.1,19,28.36,1.26,0.23,7.2,SW,3.6,89,7,Medium,128.1,471.57,2204.0,426.0
DEMO-04623,10,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8245,75.6138,HBR-KOC,66.7,Mackerel,1,Ring Seine,Mechanized Trawler,14.2,10,28.61,1.36,1.34,14.6,S,0.6,94,4,High,195.9,248.63,2241.0,434.0
DEMO-04624,1,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6289,70.1645,HBR-VER,33.4,Sardine,0,Ring Seine,Mechanized Trawler,13.0,17,27.85,2.1,1.98,17.3,NW,4.8,91,10,Medium,280.4,176.28,1122.0,217.0
DEMO-04625,6,monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8705,72.8655,HBR-MNG,544.3,Mackerel,1,Trawl,Mechanized Trawler,12.6,4,28.07,1.35,2.07,23.0,N,6.9,78,1,High,91.7,292.16,18288.0,3538.0
DEMO-04626,2,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.783,74.2724,HBR-MNG,53.0,Sardine,0,Hook & Line,Mechanized Trawler,19.3,5,28.06,1.23,1.1,8.2,NE,9.5,89,3,Medium,130.3,177.85,1781.0,344.0
DEMO-04627,8,monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8744,72.7814,HBR-MNG,444.9,Mackerel,1,Hook & Line,Mechanized Trawler,11.2,4,27.48,1.84,1.38,17.1,SE,0.5,78,3,High,80.4,233.79,14949.0,2892.0
DEMO-04628,11,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7764,74.3425,HBR-MNG,64.8,Kingfish,1,Gillnet,Mechanized Trawler,13.5,6,29.07,1.71,1.22,18.1,E,5.8,89,6,Medium,60.5,461.36,2177.0,421.0
DEMO-04629,3,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.5785,83.7067,HBR-VSK,51.8,Tuna,1,Longline,Mechanized Trawler,16.2,18,29.35,1.4,0.34,9.9,E,2.9,87,9,High,221.5,373.81,1740.0,337.0
DEMO-04630,12,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8949,80.2314,HBR-CHN,159.2,Tuna,0,Trawl,Mechanized Trawler,18.7,14,29.87,1.28,1.78,8.7,SE,2.5,72,3,High,108.6,317.45,5349.0,1035.0
DEMO-04631,4,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8087,72.9258,HBR-MNG,453.2,Mackerel,1,Trawl,Mechanized Trawler,13.0,7,28.83,0.7,1.01,18.5,E,11.3,78,3,High,122.1,286.18,15228.0,2946.0
DEMO-04632,5,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.7911,80.1278,HBR-CHN,148.8,Tuna,0,Trawl,Mechanized Trawler,13.7,13,30.25,0.81,2.02,14.1,E,1.1,72,7,High,39.8,346.98,5000.0,967.0
DEMO-04633,3,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.6742,74.2624,HBR-MNG,56.6,Kingfish,1,Hook & Line,Mechanized Trawler,15.2,5,28.55,0.95,1.35,14.8,SE,1.4,89,8,Medium,43.5,506.61,1902.0,368.0
DEMO-04634,5,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.5555,83.7155,HBR-VSK,48.2,Tuna,1,Gillnet,Mechanized Trawler,15.2,7,30.19,1.67,1.15,17.9,W,3.0,87,1,High,171.7,369.62,1620.0,313.0
DEMO-04635,8,monsoon,PFZ-06,Veraval Saurashtra Bank,20.6038,70.1223,HBR-VER,35.1,Sardine,0,Hook & Line,Mechanized Trawler,15.1,5,28.21,2.35,1.75,20.8,NE,22.9,91,9,Medium,68.9,140.03,1179.0,228.0
DEMO-04636,6,monsoon,PFZ-05,Visakhapatnam Deep Front,17.5494,83.751,HBR-VSK,48.6,Tuna,1,Hook & Line,Mechanized Trawler,10.5,18,29.32,2.03,1.19,25.9,E,7.7,87,6,High,53.2,356.71,1633.0,316.0
DEMO-04637,3,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6799,70.1295,HBR-VER,35.6,Pomfret,1,Ring Seine,Motorized,9.7,17,28.21,2.26,0.96,14.9,SW,5.5,91,7,High,43.3,773.55,748.0,231.0
DEMO-04638,3,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8914,72.9238,HBR-MNG,546.9,Mackerel,1,Hook & Line,Mechanized Trawler,14.6,19,29.27,1.33,1.65,21.2,SE,2.4,78,2,High,79.3,288.27,18376.0,3555.0
DEMO-04639,1,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.7079,70.2246,HBR-VER,40.4,Pomfret,1,Ring Seine,Mechanized Trawler,16.2,19,28.4,2.24,0.95,17.0,S,2.1,91,8,High,75.6,717.15,1357.0,263.0
DEMO-04640,3,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.7811,75.5382,HBR-KOC,78.9,Sardine,1,Longline,Mechanized Trawler,14.8,10,28.2,0.96,1.3,8.7,NW,3.0,94,4,Medium,209.7,177.5,2651.0,513.0
DEMO-04641,5,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.8073,74.263,HBR-MNG,53.7,Kingfish,1,Trawl,Mechanized Trawler,17.6,18,27.38,0.79,1.53,14.1,W,0.0,89,1,Medium,63.2,465.19,1804.0,349.0
DEMO-04642,12,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.9247,75.5497,HBR-KOC,75.4,Sardine,1,Gillnet,Mechanized Trawler,12.9,17,29.43,1.99,1.68,14.3,SW,7.7,94,6,Medium,206.8,155.09,2533.0,490.0
DEMO-04643,1,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.9159,77.1737,HBR-TUT,162.5,Tuna,1,Hook & Line,Mechanized Trawler,9.0,18,28.8,2.03,0.43,12.3,NW,2.3,98,11,High,110.0,384.82,5460.0,1056.0
DEMO-04644,5,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.7947,75.559,HBR-KOC,76.0,Kingfish,0,Gillnet,Mechanized Trawler,14.5,4,30.33,1.76,1.78,16.9,E,8.0,94,9,Medium,55.4,465.69,2554.0,494.0
DEMO-04645,9,monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.7728,80.149,HBR-CHN,130.5,Mackerel,0,Hook & Line,Mechanized Trawler,19.5,17,28.43,0.33,2.07,24.3,NW,5.3,72,6,High,35.7,242.85,4385.0,848.0
DEMO-04646,12,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7169,74.2823,HBR-MNG,62.5,Tuna,0,Hook & Line,Mechanized Trawler,17.8,12,28.43,1.83,1.15,15.5,E,0.0,89,6,High,76.1,345.71,2100.0,406.0
DEMO-04647,7,monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8219,72.7955,HBR-MNG,557.1,Mackerel,1,Trawl,Mechanized Trawler,16.8,11,28.27,1.66,2.08,16.5,N,4.4,78,6,High,129.9,257.56,18719.0,3621.0
DEMO-04648,3,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.5916,70.2144,HBR-VER,37.0,Pomfret,1,Hook & Line,Motorized,9.7,6,28.28,2.54,1.33,19.0,NW,7.2,91,11,High,12.9,792.49,777.0,240.0
DEMO-04649,12,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.6901,74.2724,HBR-MNG,57.3,Kingfish,1,Gillnet,Mechanized Trawler,11.6,5,28.2,1.77,0.77,18.4,SE,5.6,89,3,Medium,59.2,486.24,1925.0,372.0
DEMO-04650,8,monsoon,PFZ-03,Wadge Bank Special Zone,7.7742,77.2505,HBR-TUT,169.8,Tuna,1,Ring Seine,Mechanized Trawler,12.0,7,27.52,2.31,1.66,28.5,E,1.8,98,12,High,119.9,353.74,5705.0,1104.0
DEMO-04651,6,monsoon,PFZ-05,Visakhapatnam Deep Front,17.4467,83.7497,HBR-VSK,51.5,Tuna,1,Trawl,Mechanized Trawler,15.9,7,28.9,2.43,2.47,28.1,N,1.0,87,1,High,90.5,342.54,1730.0,335.0
DEMO-04652,11,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6334,70.091,HBR-VER,35.9,Pomfret,1,Ring Seine,Motorized,7.2,5,28.59,1.99,0.74,20.9,W,0.7,91,11,High,34.1,795.59,754.0,233.0
DEMO-04653,5,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8972,72.9226,HBR-MNG,536.2,Mackerel,1,Trawl,Mechanized Trawler,11.4,19,28.75,1.26,1.31,22.7,E,3.1,78,1,High,135.9,287.3,18016.0,3485.0
DEMO-04654,9,monsoon,PFZ-03,Wadge Bank Special Zone,7.7911,77.1265,HBR-TUT,162.6,Tuna,1,Ring Seine,Mechanized Trawler,12.8,6,27.62,2.21,1.42,10.0,NW,3.7,98,15,High,274.3,315.62,5463.0,1057.0
DEMO-04655,4,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8453,75.6797,HBR-KOC,75.0,Kingfish,0,Longline,Mechanized Trawler,13.2,7,28.76,2.49,1.24,11.0,NW,1.5,94,5,Medium,76.2,486.77,2520.0,488.0
DEMO-04656,9,monsoon,PFZ-02,Mangaluru Shelf Front,12.7572,74.2253,HBR-MNG,59.6,Kingfish,1,Trawl,Mechanized Trawler,17.3,12,27.62,1.85,1.88,35.4,SW,17.5,89,6,Medium,32.8,479.94,2003.0,387.0
DEMO-04657,12,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.9104,72.8588,HBR-MNG,531.5,Mackerel,1,Trawl,Mechanized Trawler,17.0,17,28.13,1.55,1.09,9.0,W,6.0,78,4,High,246.2,287.26,17858.0,3455.0
DEMO-04658,2,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.9128,80.2536,HBR-CHN,158.7,Tuna,0,Trawl,Mechanized Trawler,12.1,5,29.17,0.89,0.91,10.5,N,2.3,72,7,High,163.2,370.56,5332.0,1032.0
DEMO-04659,6,monsoon,PFZ-03,Wadge Bank Special Zone,7.8492,77.246,HBR-TUT,154.8,Sardine,0,Trawl,Mechanized Trawler,15.3,17,28.25,1.85,2.58,15.3,W,4.0,98,12,Medium,199.1,183.52,5201.0,1006.0
DEMO-04660,2,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8826,75.5406,HBR-KOC,70.2,Mackerel,1,Hook & Line,Mechanized Trawler,11.9,15,28.77,1.7,0.24,17.5,SW,2.9,94,6,High,106.1,312.7,2359.0,456.0
DEMO-04661,10,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7266,74.3569,HBR-MNG,55.0,Kingfish,1,Gillnet,Mechanized Trawler,16.9,16,28.09,1.51,1.08,16.6,SW,6.5,89,5,Medium,60.8,453.75,1848.0,358.0
DEMO-04662,3,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.92,77.2461,HBR-TUT,166.5,Tuna,1,Hook & Line,Mechanized Trawler,8.6,8,27.96,1.51,0.9,18.9,NE,2.1,98,15,High,80.2,360.83,5594.0,1082.0
DEMO-04663,2,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6741,70.1775,HBR-VER,37.8,Pomfret,1,Hook & Line,Motorized,6.9,7,28.24,2.52,1.02,7.2,E,23.3,91,9,High,18.0,836.12,794.0,246.0
DEMO-04664,12,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.8906,77.2408,HBR-TUT,161.1,Tuna,1,Gillnet,Mechanized Trawler,12.8,16,26.85,2.36,0.51,18.4,NE,2.4,98,8,High,134.1,337.56,5413.0,1047.0
DEMO-04665,3,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.7985,80.1206,HBR-CHN,153.7,Sardine,0,Longline,Mechanized Trawler,14.1,19,29.47,0.67,0.93,11.9,S,0.2,72,5,Medium,174.6,166.68,5164.0,999.0
DEMO-04666,12,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6221,70.2031,HBR-VER,32.6,Pomfret,1,Hook & Line,Motorized,10.2,16,27.81,2.24,1.39,18.5,SE,14.1,91,13,High,9.4,792.13,685.0,212.0
DEMO-04667,1,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.8377,77.2474,HBR-TUT,164.2,Tuna,1,Longline,Mechanized Trawler,13.5,18,27.09,1.96,0.2,12.0,NW,7.8,98,7,High,214.3,371.56,5517.0,1067.0
DEMO-04668,12,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8682,75.6776,HBR-KOC,81.3,Tuna,1,Hook & Line,Mechanized Trawler,14.5,4,26.74,1.99,1.31,18.0,NW,9.8,94,5,High,75.8,362.31,2732.0,528.0
DEMO-04669,11,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.726,74.3767,HBR-MNG,54.4,Kingfish,1,Gillnet,Mechanized Trawler,12.9,16,28.33,1.17,1.22,12.4,E,5.8,89,6,Medium,52.2,480.41,1828.0,354.0
DEMO-04670,7,monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8623,75.6123,HBR-KOC,73.1,Sardine,1,Trawl,Mechanized Trawler,11.8,16,27.45,2.1,2.38,14.0,E,12.0,94,7,Medium,122.0,141.06,2456.0,475.0
DEMO-04671,1,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.9047,75.5711,HBR-KOC,67.6,Tuna,1,Trawl,Mechanized Trawler,18.8,8,28.96,2.91,1.28,7.8,NE,1.7,94,5,High,315.9,386.12,2271.0,439.0
DEMO-04672,12,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.678,74.341,HBR-MNG,63.9,Kingfish,1,Longline,Mechanized Trawler,18.2,14,28.48,1.24,0.71,13.5,E,2.2,89,4,Medium,59.4,466.85,2147.0,415.0
DEMO-04673,3,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.8192,77.1811,HBR-TUT,164.7,Tuna,1,Hook & Line,Mechanized Trawler,13.7,5,27.01,1.45,0.24,8.2,NE,3.3,98,5,High,131.0,379.75,5534.0,1071.0
DEMO-04674,9,monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8176,80.167,HBR-CHN,138.8,Tuna,0,Longline,Mechanized Trawler,13.4,6,28.5,1.11,1.84,21.0,W,4.5,72,9,High,66.3,332.19,4664.0,902.0
DEMO-04675,4,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.5788,83.7024,HBR-VSK,51.5,Tuna,1,Trawl,Mechanized Trawler,16.7,18,29.41,1.69,1.14,4.9,N,1.8,87,9,High,206.4,369.79,1730.0,335.0
DEMO-04676,11,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.5491,83.6858,HBR-VSK,47.2,Tuna,1,Gillnet,Mechanized Trawler,20.2,18,29.17,1.64,1.32,14.7,NW,4.8,87,6,High,148.1,384.91,1586.0,307.0
DEMO-04677,12,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8558,80.1302,HBR-CHN,128.0,Pomfret,0,Ring Seine,Mechanized Trawler,13.8,16,29.43,1.47,1.58,15.4,NW,18.2,72,1,High,27.0,775.66,4301.0,832.0
DEMO-04678,10,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8309,72.872,HBR-MNG,493.1,Mackerel,1,Hook & Line,Mechanized Trawler,15.9,16,29.3,0.98,1.58,26.4,SE,16.8,78,1,High,31.8,281.81,16568.0,3205.0
DEMO-04679,3,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.7205,74.3655,HBR-MNG,58.4,Kingfish,1,Hook & Line,Mechanized Trawler,16.7,17,27.9,1.35,2.02,13.6,SE,7.8,89,7,Medium,23.6,467.69,1962.0,380.0
DEMO-04680,1,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8311,80.2342,HBR-CHN,134.6,Mackerel,0,Ring Seine,Mechanized Trawler,11.2,5,29.55,0.63,0.94,10.0,SE,7.2,72,4,High,206.1,247.47,4523.0,875.0
DEMO-04681,6,monsoon,PFZ-02,Mangaluru Shelf Front,12.7998,74.3511,HBR-MNG,64.3,Kingfish,1,Trawl,Mechanized Trawler,12.3,8,27.4,1.52,0.68,21.5,NW,4.1,89,6,Medium,92.0,453.98,2160.0,418.0
DEMO-04682,4,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6731,70.216,HBR-VER,39.4,Sardine,0,Gillnet,Mechanized Trawler,14.1,5,28.01,2.06,1.59,10.5,E,13.7,91,10,Medium,219.6,173.25,1324.0,256.0
DEMO-04683,1,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.7783,80.2156,HBR-CHN,149.5,Sardine,0,Gillnet,Mechanized Trawler,10.0,7,29.69,1.14,1.3,20.2,NE,13.6,72,4,Medium,122.5,155.47,5023.0,972.0
